PROCESS_DT,DLVR_STORE_SIDO,DLVR_STORE_INDUTY_NM,GOODS_AMOUNT
2020-01-31 00:00:00,경상남도,돈까스/일식,862600
2020-01-31 00:00:00,경상남도,배달전문업체,1145700
2020-01-31 00:00:00,경상남도,분식,7159000
2020-01-31 00:00:00,경상남도,아시안/양식,859100
2020-01-31 00:00:00,경상남도,야식,390000
2020-01-31 00:00:00,경상남도,족발/보쌈,1783500
2020-01-31 00:00:00,경상남도,중식,2414000
2020-01-31 00:00:00,경상남도,찜탕,1728300
2020-01-31 00:00:00,경상남도,치킨,8943700
2020-01-31 00:00:00,경상남도,카페/디저트,104550
2020-01-31 00:00:00,경상남도,패스트푸드,1568000
2020-01-31 00:00:00,경상남도,피자,3381710
2020-01-31 00:00:00,경상남도,한식,5636100
2020-01-31 00:00:00,경상남도,회,796500
2020-02-01 00:00:00,경상남도,도시락,1107800
2020-02-01 00:00:00,경상남도,돈까스/일식,1002600
2020-02-01 00:00:00,경상남도,배달전문업체,1443100
2020-02-01 00:00:00,경상남도,분식,7588400
2020-02-01 00:00:00,경상남도,아시안/양식,908200
2020-02-01 00:00:00,경상남도,야식,306500
2020-02-01 00:00:00,경상남도,족발/보쌈,3191500
2020-02-01 00:00:00,경상남도,중식,4696500
2020-02-01 00:00:00,경상남도,찜탕,2496100
2020-02-01 00:00:00,경상남도,치킨,9893600
2020-02-01 00:00:00,경상남도,카페/디저트,495800
2020-02-01 00:00:00,경상남도,패스트푸드,2002300
2020-02-01 00:00:00,경상남도,피자,5243740
2020-02-01 00:00:00,경상남도,한식,7414899
2020-02-01 00:00:00,경상남도,회,1435000
2020-02-02 00:00:00,경상남도,도시락,1233300
2020-02-02 00:00:00,경상남도,돈까스/일식,1291800
2020-02-02 00:00:00,경상남도,배달전문업체,2069000
2020-02-02 00:00:00,경상남도,분식,7803200
2020-02-02 00:00:00,경상남도,아시안/양식,1505100
2020-02-02 00:00:00,경상남도,야식,531000
2020-02-02 00:00:00,경상남도,족발/보쌈,2041500
2020-02-02 00:00:00,경상남도,중식,5609000
2020-02-02 00:00:00,경상남도,찜탕,2437800
2020-02-02 00:00:00,경상남도,치킨,10865700
2020-02-02 00:00:00,경상남도,카페/디저트,254400
2020-02-02 00:00:00,경상남도,패스트푸드,2258800
2020-02-02 00:00:00,경상남도,피자,5073660
2020-02-02 00:00:00,경상남도,한식,7078100
2020-02-02 00:00:00,경상남도,회,892400
2020-02-03 00:00:00,경상남도,도시락,1549500
2020-02-03 00:00:00,경상남도,돈까스/일식,710800
2020-02-03 00:00:00,경상남도,배달전문업체,1401900
2020-02-03 00:00:00,경상남도,분식,4284800
2020-02-03 00:00:00,경상남도,아시안/양식,817800
2020-02-03 00:00:00,경상남도,야식,67000
2020-02-03 00:00:00,경상남도,족발/보쌈,1332500
2020-02-03 00:00:00,경상남도,중식,1787000
2020-02-03 00:00:00,경상남도,찜탕,1567000
2020-02-03 00:00:00,경상남도,치킨,6477500
2020-02-03 00:00:00,경상남도,카페/디저트,362600
2020-02-03 00:00:00,경상남도,패스트푸드,1221000
2020-02-03 00:00:00,경상남도,피자,3379520
2020-02-03 00:00:00,경상남도,한식,5189900
2020-02-03 00:00:00,경상남도,회,691500
2020-02-04 00:00:00,경상남도,도시락,1108200
2020-02-04 00:00:00,경상남도,돈까스/일식,544700
2020-02-04 00:00:00,경상남도,배달전문업체,1435400
2020-02-04 00:00:00,경상남도,분식,5362900
2020-02-04 00:00:00,경상남도,아시안/양식,468700
2020-02-04 00:00:00,경상남도,야식,206000
2020-02-04 00:00:00,경상남도,족발/보쌈,2395500
2020-02-04 00:00:00,경상남도,중식,2414500
2020-02-04 00:00:00,경상남도,찜탕,920600
2020-02-04 00:00:00,경상남도,치킨,7152700
2020-02-04 00:00:00,경상남도,카페/디저트,346300
2020-02-04 00:00:00,경상남도,패스트푸드,1903200
2020-02-04 00:00:00,경상남도,피자,3585160
2020-02-04 00:00:00,경상남도,한식,4857500
2020-02-04 00:00:00,경상남도,회,752000
2020-02-05 00:00:00,경상남도,도시락,1437700
2020-02-05 00:00:00,경상남도,돈까스/일식,1117000
2020-02-05 00:00:00,경상남도,배달전문업체,1597500
2020-02-05 00:00:00,경상남도,분식,5178500
2020-02-05 00:00:00,경상남도,아시안/양식,660800
2020-02-05 00:00:00,경상남도,야식,315500
2020-02-05 00:00:00,경상남도,족발/보쌈,2461500
2020-02-05 00:00:00,경상남도,중식,2635500
2020-02-05 00:00:00,경상남도,찜탕,1800800
2020-02-05 00:00:00,경상남도,치킨,7885700
2020-02-05 00:00:00,경상남도,카페/디저트,321690
2020-02-05 00:00:00,경상남도,패스트푸드,1815400
2020-02-05 00:00:00,경상남도,피자,3205650
2020-02-05 00:00:00,경상남도,한식,5435700
2020-02-05 00:00:00,경상남도,회,388000
2020-02-06 00:00:00,경상남도,도시락,1597650
2020-02-06 00:00:00,경상남도,돈까스/일식,812700
2020-02-06 00:00:00,경상남도,배달전문업체,1585700
2020-02-06 00:00:00,경상남도,분식,4581600
2020-02-06 00:00:00,경상남도,아시안/양식,821700
2020-02-06 00:00:00,경상남도,야식,271500
2020-02-06 00:00:00,경상남도,족발/보쌈,1970000
2020-02-06 00:00:00,경상남도,중식,2948000
2020-02-06 00:00:00,경상남도,찜탕,2042400
2020-02-06 00:00:00,경상남도,치킨,9701200
2020-02-06 00:00:00,경상남도,카페/디저트,354100
2020-02-06 00:00:00,경상남도,패스트푸드,1457900
2020-02-06 00:00:00,경상남도,피자,3199320
2020-02-06 00:00:00,경상남도,한식,5059300
2020-02-06 00:00:00,경상남도,회,572000
2020-02-07 00:00:00,경상남도,도시락,1526700
2020-02-07 00:00:00,경상남도,돈까스/일식,794700
2020-02-07 00:00:00,경상남도,배달전문업체,1574000
2020-02-07 00:00:00,경상남도,분식,6363900
2020-02-07 00:00:00,경상남도,아시안/양식,908500
2020-02-07 00:00:00,경상남도,야식,543300
2020-02-07 00:00:00,경상남도,족발/보쌈,2576000
2020-02-07 00:00:00,경상남도,중식,2990000
2020-02-07 00:00:00,경상남도,찜탕,1710400
2020-02-07 00:00:00,경상남도,치킨,10388946
2020-02-07 00:00:00,경상남도,카페/디저트,461750
2020-02-07 00:00:00,경상남도,패스트푸드,1717100
2020-02-07 00:00:00,경상남도,피자,4162460
2020-02-07 00:00:00,경상남도,한식,5716000
2020-02-07 00:00:00,경상남도,회,711500
2020-02-08 00:00:00,경상남도,도시락,1337800
2020-02-08 00:00:00,경상남도,돈까스/일식,710500
2020-02-08 00:00:00,경상남도,배달전문업체,1786600
2020-02-08 00:00:00,경상남도,분식,6865400
2020-02-08 00:00:00,경상남도,아시안/양식,885400
2020-02-08 00:00:00,경상남도,야식,629000
2020-02-08 00:00:00,경상남도,족발/보쌈,2942000
2020-02-08 00:00:00,경상남도,중식,5299000
2020-02-08 00:00:00,경상남도,찜탕,1791300
2020-02-08 00:00:00,경상남도,치킨,11436000
2020-02-08 00:00:00,경상남도,카페/디저트,341100
2020-02-08 00:00:00,경상남도,패스트푸드,2258100
2020-02-08 00:00:00,경상남도,피자,5933310
2020-02-08 00:00:00,경상남도,한식,6603600
2020-02-08 00:00:00,경상남도,회,1278000
2020-02-09 00:00:00,경상남도,도시락,1284000
2020-02-09 00:00:00,경상남도,돈까스/일식,942500
2020-02-09 00:00:00,경상남도,배달전문업체,2258500
2020-02-09 00:00:00,경상남도,분식,8232500
2020-02-09 00:00:00,경상남도,아시안/양식,794700
2020-02-09 00:00:00,경상남도,야식,794500
2020-02-09 00:00:00,경상남도,족발/보쌈,2449500
2020-02-09 00:00:00,경상남도,중식,5714000
2020-02-09 00:00:00,경상남도,찜탕,2831700
2020-02-09 00:00:00,경상남도,치킨,12622700
2020-02-09 00:00:00,경상남도,카페/디저트,244850
2020-02-09 00:00:00,경상남도,패스트푸드,2783000
2020-02-09 00:00:00,경상남도,피자,6291710
2020-02-09 00:00:00,경상남도,한식,8340900
2020-02-09 00:00:00,경상남도,회,880500
2020-02-10 00:00:00,경상남도,도시락,1397100
2020-02-10 00:00:00,경상남도,돈까스/일식,807700
2020-02-10 00:00:00,경상남도,배달전문업체,829100
2020-02-10 00:00:00,경상남도,분식,3800100
2020-02-10 00:00:00,경상남도,아시안/양식,608300
2020-02-10 00:00:00,경상남도,야식,545400
2020-02-10 00:00:00,경상남도,족발/보쌈,1875500
2020-02-10 00:00:00,경상남도,중식,1008000
2020-02-10 00:00:00,경상남도,찜탕,1567900
2020-02-10 00:00:00,경상남도,치킨,7321700
2020-02-10 00:00:00,경상남도,카페/디저트,339300
2020-02-10 00:00:00,경상남도,패스트푸드,1571000
2020-02-10 00:00:00,경상남도,피자,3845120
2020-02-10 00:00:00,경상남도,한식,5005400
2020-02-10 00:00:00,경상남도,회,696500
2020-02-11 00:00:00,경상남도,도시락,1201800
2020-02-11 00:00:00,경상남도,돈까스/일식,845600
2020-02-11 00:00:00,경상남도,배달전문업체,1618300
2020-02-11 00:00:00,경상남도,분식,5334200
2020-02-11 00:00:00,경상남도,아시안/양식,665100
2020-02-11 00:00:00,경상남도,야식,422700
2020-02-11 00:00:00,경상남도,족발/보쌈,2057000
2020-02-11 00:00:00,경상남도,중식,3135500
2020-02-11 00:00:00,경상남도,찜탕,1656500
2020-02-11 00:00:00,경상남도,치킨,7984600
2020-02-11 00:00:00,경상남도,카페/디저트,428000
2020-02-11 00:00:00,경상남도,패스트푸드,2355900
2020-02-11 00:00:00,경상남도,피자,4200750
2020-02-11 00:00:00,경상남도,한식,5965800
2020-02-11 00:00:00,경상남도,회,465000
2020-02-12 00:00:00,경상남도,도시락,1302801
2020-02-12 00:00:00,경상남도,돈까스/일식,356000
2020-02-12 00:00:00,경상남도,배달전문업체,1111100
2020-02-12 00:00:00,경상남도,분식,5997500
2020-02-12 00:00:00,경상남도,아시안/양식,920200
2020-02-12 00:00:00,경상남도,야식,619500
2020-02-12 00:00:00,경상남도,족발/보쌈,2051500
2020-02-12 00:00:00,경상남도,중식,3465501
2020-02-12 00:00:00,경상남도,찜탕,1524100
2020-02-12 00:00:00,경상남도,치킨,8692100
2020-02-12 00:00:00,경상남도,카페/디저트,343000
2020-02-12 00:00:00,경상남도,패스트푸드,1701100
2020-02-12 00:00:00,경상남도,피자,3255650
2020-02-12 00:00:00,경상남도,한식,6126700
2020-02-12 00:00:00,경상남도,회,363500
2020-02-13 00:00:00,경상남도,도시락,699100
2020-02-13 00:00:00,경상남도,돈까스/일식,933100
2020-02-13 00:00:00,경상남도,배달전문업체,739200
2020-02-13 00:00:00,경상남도,분식,4837909
2020-02-13 00:00:00,경상남도,아시안/양식,794400
2020-02-13 00:00:00,경상남도,야식,853800
2020-02-13 00:00:00,경상남도,족발/보쌈,1676500
2020-02-13 00:00:00,경상남도,중식,3052500
2020-02-13 00:00:00,경상남도,찜탕,882100
2020-02-13 00:00:00,경상남도,치킨,7923400
2020-02-13 00:00:00,경상남도,카페/디저트,338300
2020-02-13 00:00:00,경상남도,패스트푸드,1612800
2020-02-13 00:00:00,경상남도,피자,3729390
2020-02-13 00:00:00,경상남도,한식,6691800
2020-02-13 00:00:00,경상남도,회,672000
2020-02-14 00:00:00,경상남도,도시락,1403500
2020-02-14 00:00:00,경상남도,돈까스/일식,608400
2020-02-14 00:00:00,경상남도,배달전문업체,1248700
2020-02-14 00:00:00,경상남도,분식,5592400
2020-02-14 00:00:00,경상남도,아시안/양식,933200
2020-02-14 00:00:00,경상남도,야식,617600
2020-02-14 00:00:00,경상남도,족발/보쌈,2211500
2020-02-14 00:00:00,경상남도,중식,3534500
2020-02-14 00:00:00,경상남도,찜탕,1532500
2020-02-14 00:00:00,경상남도,치킨,10672700
2020-02-14 00:00:00,경상남도,카페/디저트,309900
2020-02-14 00:00:00,경상남도,패스트푸드,1422200
2020-02-14 00:00:00,경상남도,피자,3745390
2020-02-14 00:00:00,경상남도,한식,6483800
2020-02-14 00:00:00,경상남도,회,775500
2020-02-15 00:00:00,경상남도,도시락,851400
2020-02-15 00:00:00,경상남도,돈까스/일식,1058900
2020-02-15 00:00:00,경상남도,배달전문업체,1346600
2020-02-15 00:00:00,경상남도,분식,6455100
2020-02-15 00:00:00,경상남도,아시안/양식,768000
2020-02-15 00:00:00,경상남도,야식,921400
2020-02-15 00:00:00,경상남도,족발/보쌈,3083600
2020-02-15 00:00:00,경상남도,중식,5127000
2020-02-15 00:00:00,경상남도,찜탕,2087800
2020-02-15 00:00:00,경상남도,치킨,11913600
2020-02-15 00:00:00,경상남도,카페/디저트,426300
2020-02-15 00:00:00,경상남도,패스트푸드,2300600
2020-02-15 00:00:00,경상남도,피자,5501890
2020-02-15 00:00:00,경상남도,한식,6971700
2020-02-15 00:00:00,경상남도,회,1357000
2020-02-16 00:00:00,경상남도,도시락,1561402
2020-02-16 00:00:00,경상남도,돈까스/일식,1213600
2020-02-16 00:00:00,경상남도,배달전문업체,792500
2020-02-16 00:00:00,경상남도,분식,7172800
2020-02-16 00:00:00,경상남도,아시안/양식,853300
2020-02-16 00:00:00,경상남도,야식,785000
2020-02-16 00:00:00,경상남도,족발/보쌈,3543000
2020-02-16 00:00:00,경상남도,중식,5873500
2020-02-16 00:00:00,경상남도,찜탕,2742600
2020-02-16 00:00:00,경상남도,치킨,9765600
2020-02-16 00:00:00,경상남도,카페/디저트,76300
2020-02-16 00:00:00,경상남도,패스트푸드,2262500
2020-02-16 00:00:00,경상남도,피자,6265740
2020-02-16 00:00:00,경상남도,한식,7592000
2020-02-16 00:00:00,경상남도,회,768000
2020-02-17 00:00:00,경상남도,도시락,1560200
2020-02-17 00:00:00,경상남도,돈까스/일식,865900
2020-02-17 00:00:00,경상남도,배달전문업체,1004000
2020-02-17 00:00:00,경상남도,분식,4151700
2020-02-17 00:00:00,경상남도,아시안/양식,404000
2020-02-17 00:00:00,경상남도,야식,296000
2020-02-17 00:00:00,경상남도,족발/보쌈,1024500
2020-02-17 00:00:00,경상남도,중식,1971000
2020-02-17 00:00:00,경상남도,찜탕,2045200
2020-02-17 00:00:00,경상남도,치킨,8096700
2020-02-17 00:00:00,경상남도,카페/디저트,416950
2020-02-17 00:00:00,경상남도,패스트푸드,1847500
2020-02-17 00:00:00,경상남도,피자,3887890
2020-02-17 00:00:00,경상남도,한식,6068100
2020-02-17 00:00:00,경상남도,회,526500
2020-02-18 00:00:00,경상남도,도시락,1087400
2020-02-18 00:00:00,경상남도,돈까스/일식,491700
2020-02-18 00:00:00,경상남도,배달전문업체,1696700
2020-02-18 00:00:00,경상남도,분식,4673200
2020-02-18 00:00:00,경상남도,아시안/양식,564000
2020-02-18 00:00:00,경상남도,야식,570700
2020-02-18 00:00:00,경상남도,족발/보쌈,2354500
2020-02-18 00:00:00,경상남도,중식,3155500
2020-02-18 00:00:00,경상남도,찜탕,879800
2020-02-18 00:00:00,경상남도,치킨,8325300
2020-02-18 00:00:00,경상남도,카페/디저트,364500
2020-02-18 00:00:00,경상남도,패스트푸드,2056500
2020-02-18 00:00:00,경상남도,피자,4151320
2020-02-18 00:00:00,경상남도,한식,5798300
2020-02-18 00:00:00,경상남도,회,650000
2020-02-19 00:00:00,경상남도,도시락,950551
2020-02-19 00:00:00,경상남도,돈까스/일식,1097800
2020-02-19 00:00:00,경상남도,배달전문업체,655900
2020-02-19 00:00:00,경상남도,분식,5109100
2020-02-19 00:00:00,경상남도,아시안/양식,722900
2020-02-19 00:00:00,경상남도,야식,594600
2020-02-19 00:00:00,경상남도,족발/보쌈,2118000
2020-02-19 00:00:00,경상남도,중식,2810000
2020-02-19 00:00:00,경상남도,찜탕,1337700
2020-02-19 00:00:00,경상남도,치킨,7286400
2020-02-19 00:00:00,경상남도,카페/디저트,236400
2020-02-19 00:00:00,경상남도,패스트푸드,1776800
2020-02-19 00:00:00,경상남도,피자,3975714
2020-02-19 00:00:00,경상남도,한식,6993800
2020-02-19 00:00:00,경상남도,회,511000
2020-02-20 00:00:00,경상남도,도시락,1618800
2020-02-20 00:00:00,경상남도,돈까스/일식,509500
2020-02-20 00:00:00,경상남도,배달전문업체,1447200
2020-02-20 00:00:00,경상남도,분식,5385700
2020-02-20 00:00:00,경상남도,아시안/양식,699400
2020-02-20 00:00:00,경상남도,야식,846600
2020-02-20 00:00:00,경상남도,족발/보쌈,1429000
2020-02-20 00:00:00,경상남도,중식,3251500
2020-02-20 00:00:00,경상남도,찜탕,1553500
2020-02-20 00:00:00,경상남도,치킨,7779900
2020-02-20 00:00:00,경상남도,카페/디저트,287300
2020-02-20 00:00:00,경상남도,패스트푸드,1867500
2020-02-20 00:00:00,경상남도,피자,3594080
2020-02-20 00:00:00,경상남도,한식,6638800
2020-02-20 00:00:00,경상남도,회,784000
2020-02-21 00:00:00,경상남도,도시락,1388400
2020-02-21 00:00:00,경상남도,돈까스/일식,821300
2020-02-21 00:00:00,경상남도,배달전문업체,963200
2020-02-21 00:00:00,경상남도,분식,7310700
2020-02-21 00:00:00,경상남도,심부름,100000
2020-02-21 00:00:00,경상남도,아시안/양식,926800
2020-02-21 00:00:00,경상남도,야식,1187500
2020-02-21 00:00:00,경상남도,족발/보쌈,3977500
2020-02-21 00:00:00,경상남도,중식,4278500
2020-02-21 00:00:00,경상남도,찜탕,2175600
2020-02-21 00:00:00,경상남도,치킨,12691100
2020-02-21 00:00:00,경상남도,카페/디저트,423200
2020-02-21 00:00:00,경상남도,패스트푸드,1997500
2020-02-21 00:00:00,경상남도,피자,6234750
2020-02-21 00:00:00,경상남도,한식,6334500
2020-02-21 00:00:00,경상남도,회,670000
2020-02-22 00:00:00,경상남도,도시락,1068601
2020-02-22 00:00:00,경상남도,돈까스/일식,1088700
2020-02-22 00:00:00,경상남도,배달전문업체,1211500
2020-02-22 00:00:00,경상남도,분식,6440500
2020-02-22 00:00:00,경상남도,심부름,20000
2020-02-22 00:00:00,경상남도,아시안/양식,1063800
2020-02-22 00:00:00,경상남도,야식,649200
2020-02-22 00:00:00,경상남도,족발/보쌈,3395000
2020-02-22 00:00:00,경상남도,중식,5369000
2020-02-22 00:00:00,경상남도,찜탕,2449900
2020-02-22 00:00:00,경상남도,치킨,11843000
2020-02-22 00:00:00,경상남도,카페/디저트,531650
2020-02-22 00:00:00,경상남도,패스트푸드,2234900
2020-02-22 00:00:00,경상남도,피자,7244600
2020-02-22 00:00:00,경상남도,한식,7832100
2020-02-22 00:00:00,경상남도,회,1053500
2020-02-23 00:00:00,경상남도,도시락,1130800
2020-02-23 00:00:00,경상남도,돈까스/일식,1986100
2020-02-23 00:00:00,경상남도,배달전문업체,1625300
2020-02-23 00:00:00,경상남도,분식,6933100
